version,build,date,bullet_text,BUFF,NERF,BUG_FIX,NEW_CONTENT,QOL,GAMEPLAY,OTHER,label_count
2.5.0,69713,"December 11, 2025",Fortify reduced from 2% to .2% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Previous: When you use a Shapeshifting Skill that changes your form, Heal for 5-20% of your Maximum Life. If you are at full Life, gain the same amount as Fortify.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: When you use a Shapeshifting Skill that changes your form, Fortify for 2-3% of your Maximum Life.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Aspect of Calm Breeze,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 100 Spirit in your resource meter instead of fully restoring Spirit when the effect is activated.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 100 spirit instead of fully restoring Spirit.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Now has 21 ranks, up from 16.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Spirt Bond Aspect,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Now has 21 ranks, up from 16.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fortify reduced from 2-5% to .2-.5% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now restores 100 Spirit in your resource meter instead of fully restoring Spirit when the effect is activated.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 500 spirit instead of fully restoring Spirit.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Book of the Dead,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Respawn timer reduced from 20 seconds to 10 seconds.,0,1,0,0,0,1,0,2
2.5.0,69713,"December 11, 2025","If the Golem's active ability targets an enemy, your Skeletal Warriors and Mages will focus their attacks on that target.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Unstoppable duration when using Golem's active increased from 1.5 to 3 seconds.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Skeleton Mage, Bone",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Fortify on attack reduced from 3% to .1% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Damage increased from 85% to 110%.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Blighted Corpse Explosion,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage increased from 110% to 145%.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now will only consume up to 500 Essence.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Your Minions gain 3%[+] Attack Speed and 3%[x] increased damage for each active Minion. When one of your Minions die, your other Minions enrage, dealing 20%[x] increased damage for 3 seconds.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: Your Minions gain 40%[+] Attack Speed and 40%[x] increased damage. When one of your Minions die, your other Minions enrage, dealing 20%[x] increased damage for 3 seconds.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fortify reduced from 5% to .2% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fortify reduced from 2.5% to .5% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Supernatural Blood Surge,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Each time an enemy is hit by Blood Surge's nova, you are Fortified for 1% of your Maximum Life. While you have Fortify for over 50% of your Maximum Life, Blood Surge deals 50% increased damage.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: While Fortified, Blood Surge deals 65% increased damage.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Previous: Hemorrhage grants 1.6% of your Maximum Life as Fortify each time it hits an enemy, and has a 1.5% chance per enemy hit to Fortify you for 100% of your Maximum Life.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: Hemorrhage grants 1% of your Maximum Life as Fortify, and has a 3% chance to Fortify you for 100% of your Maximum Life.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Aspect of Hungry Blood,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Each Cast of Blood Lance will launch an additional Blood Lance at a Nearby enemy when it first hits an enemy that is already lanced, dealing 60-100% of normal damage.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Now: Each Cast of Blood Lance will launch an additional Blood Lance at a Nearby enemy when it first hits an enemy, dealing 60-100% of normal damage.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Aspect of the Cursed Aura,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Now has 21 ranks, up from 16.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now has 21 ranks, up from 16.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fortify reduced from 1-4% to 1% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Maximum Life % affix replaced with Maximum Life affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction from Enemies affected by Blood Skills replaced with Intelligence affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Inherent Blood Wave Fortifies affix removed.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction while Fortified affix replaced with Intelligence affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: Blood Wave is additionally a Bone Skill. It spawns a Bone Prison at its end point and increases your Blood Skill damage by 20-40% for 8 seconds when Cast. All Bone Spears are additionally Blood Skills. Your Bone Spears consume a Corpse to launch another Bone Spear and drain 10% of your Maximum Life.,1,0,0,0,0,1,0,2
2.5.0,69713,"December 11, 2025",Now: Bone Spear deals 20-40% additional damage and is a Blood Skill. Casting Bone Spear will launch another Bone Spear if it can consume a nearby Corpse and 5% of your Maximum Life.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",The Inherent affix where Bone Spear reduces Blood Wave's cooldown has been removed.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Damage Reduction while Injured affix replaced with Intelligence affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Maximum Life % affix replaced with Life.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Greaves of the Empty Tomb,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction from Corrupted Enemies affix replaced with Intelligence.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction while you have a Barrier affix replaced with Cooldown Reduction.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Maximum Life % affix replaced with Intelligence.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Minions Chance to Fortify reduced from 15.5-20% to 5-7%.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Legendary Bonus now includes damage to Injured enemies.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fortify reduced from 10% to 3% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fortify reduced from 4% to 1% of Maximum Life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Damage Reduction increased from 4% to 6%.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Duration increased from 4 to 8 seconds.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Previous: Attack enemies to fill your Inner Sight gauge. Marked enemies fill it faster. When full, gain unlimited Energy and 25%[+] Critical Strike Chance for 4 seconds.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: Attack enemies to fill your Inner Sight gauge. Marked enemies fill it faster. When full, restore 300 Energy, and gain 100% Energy Cost Reduction, 25%[+] Critical Strike Chance, and 25%[x] Critical Strike Damage.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Shadow Clone's copied skills will now more consistently target the initial target of the skill.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Aspect of Star Shards,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Dance of Knives damage increased by 30% per Combo Point spent.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Galvanized Slasher's Aspect,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 100 current Energy in your resource meter instead of fully restoring Energy when the effect is activated.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 100 energy instead of full restoring.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now can only consume up to 500 Energy.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction from Trapped Enemies affix replaced with Dexterity.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Eyes in the Dark,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction from Trapped Enemies affix replaced with Dexterity.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Bands of Ichorous Rose,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Maximum Poison Resistance affix replaced with Dexterity.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: You deal 50%[x] increased Critical Strike Damage to enemies affected by your Trap Skills.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: You deal 50%[x] increased Critical Strike Damage and Damage Over Time to enemies affected by your Trap Skills.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Damage increased from 35% to 90%.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Previous: Teleport deals 500% increased damage. It also forms Crackling Energy for each enemy it hits, up to 3.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Teleport generates 3 Charges of Crackling Energy.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: After Teleporting, you gain 30% Damage Reduction for 4 seconds.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Teleport Dazes enemies at its end point for 1.5 seconds.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Chill amount reduced from 9% to 5%.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Enhanced Frozen Orb,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Previous: While Healthy, the explosion of Frozen Orb deals 45% increased damage.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Frozen Orb's explosion deals 50% more damage.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Shimmering Frost Nova,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 20 mana per enemy instead of 10% per enemy.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now restores 200 mana instead of fully restoring mana when hitting a boss.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Gain a stacking bonus for each active Summon, up to 10 stacks: 2/4/6% Summon Damage, 2/4/6% Movement Speed, 4/8/12% Mana Regeneration.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Gain 6/12/18% Summon Damage.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Aspect Of Tenuous Destruction,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Changed from an Offensive to a Defensive Aspect.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Renamed to Aspect of Tenuous Survival.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: Deal 30-50% increased damage while you have no Defensive Skills on your Action Bar.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Gain 100-600 increased Armor and Heal 5% Maximum Life a second while you have no Defensive Skills on your Action Bar.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Aspect of Tenuous Agility,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: Gain 5-20% Movement Speed. This bonus is tripled if you haven't used a Defensive Skill in the last 8 seconds.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Gain 20-80% Movement Speed. This bonus is removed for 10 seconds after you Cast any Defensive Skill.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Free-casted Defensive Skills will no longer remove this Movement Speed bonus.,1,1,0,0,0,0,0,2
2.5.0,69713,"December 11, 2025",Previous: Casting Ice Armor makes you Unstoppable and grants 25% Damage Reduction for 3.5-5.5 seconds.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Now: Ice Armor makes you Unstoppable and grants 200-400 Armor.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Free-casted Defensive Skills will now interact with this aspect.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Aspect of the Firebird,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Gain the Flame Shield Enchantment for free. When Flame Shield activates, Meteorites fall around you dealing Fire damage.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: While Flame Shield is active, Meteorites cascade around you and deal Fire damage. Your Meteorites gain 2% Lucky Hit Chance.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now has 21 ranks, up from 16.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Winter Touch Aspect,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Now has 21 ranks, up from 16.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Previous: Attacks reduce Evade's Cooldown by 1 second. Gain 1 Evade Charge.,1,1,0,0,0,0,0,2
2.5.0,69713,"December 11, 2025",Now: 55% Teleport Nova Size.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Previous: Gain the effect of the Teleport Enchantment for free. When you Evade using Teleport Enchantment you are taken to a random location.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Each enemy hit by Teleport increases the damage by 5-15%|x| and reduces the Cooldown by 0.5 seconds of the next cast.,1,1,0,0,0,0,0,2
2.5.0,69713,"December 11, 2025","Casting Teleport grants a stack of Galvanization, increasing its damage by 30-50% for 8 seconds.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Becoming Injured Teleports you to a random location.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",This option has been treated as mandatory for too long. We're reducing the frequency of its procs and cutting away some of its synergies to allow the Teleport Skill to be your premiere source of mobility and utility.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Ranks of Primordial Binding changed to 2-4 Skill Ranks of Frozen Orb.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: Casting Frozen Orb has a 35-65% chance to spawn a random Conjuration on your Action Bar when it explodes. Lucky Hit: Your Conjurations have up to a 50-90% chance to launch a Frozen Orb at Nearby enemies.,0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",Now: Frozen Orbs deal 4-8% more damage per active Summon and have a 65% chance to create a random Conjuration when Cast. Lucky Hit: Your Summons have up to a 90% chance to launch a Frozen Orb at a Nearby enemy.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","We are making changes that will allow this Unique Item to, first and foremost, serve as a Frozen Orb Item for scaling its damage. We've also updated it to function better with Summons as a whole.",0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",Raiment of the Infinite,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: After using Teleport, Close enemies are Pulled to you and Stunned for 2-3 seconds, but Teleport's Cooldown is increased by 20%.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Now: After Casting Teleport, Close enemies are Pulled Inwards and it has a 10-30% chance to reset from each enemy it kills.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Resource Generation and Maximum affix replaced with Resource Generation.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction affix replaced with Intelligence affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction for each Active Ball Lightning affix replaced with Intelligence.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Esadora's Overflowing Cameo,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Damage Reduction per Crackling Energy charge affix replaced with Cooldown Reduction affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Helm of Verglas,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Inherent Maximum Cold Resistance affix removed.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Inherent Cold Resistance affix increased to 300.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Ice Armor Enchantment,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Upon getting hit, you have a 5% chance to apply Ice Armor.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now: Healing Potions apply Ice Armor and have a 25% chance to refund themselves.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Frost Nova Enchantment,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: Lucky Hit: Your Conjuration Skills have up to a 35% chance to unleash a Frost Nova when hitting enemies.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now: Lucky Hit: Up to a 10% chance to unleash a Frost Nova after hitting an enemy.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Previous: Evade is replaced with a short range Teleport on a 17 second Cooldown. This version does not make you Unstoppable.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now: Evade becomes a Teleport with a 5 second Cooldown that cannot be reduced.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",This option has been treated as mandatory for too long. We're reducing the frequency of its procs and cutting away some of its synergies to allow the Teleport Skill to be your premiere source of mobility and utility.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Frozen Orb Enchantment,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: Whenever you Cast a non-Basic Skill, you have a 30% chance to launch a Frozen Orb at a Nearby enemy.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now: Casting a Skill has a 30% chance to launch a Frozen Orb at a Nearby enemy.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Dungeon and Overworld content have had their Elite densities adjusted to compensate for the new rarities of Champion and Rare.,0,0,0,1,0,0,0,1
2.5.0,69713,"December 11, 2025","The Undercity Afflicted Monsters now use the new rarity system, resulting in fewer places to get additional time, presenting more of a challenge.",0,1,0,1,0,1,0,3
2.5.0,69713,"December 11, 2025","For more details on Monster changes, please see the section above.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","With the changes to Renown, the pace of the early leveling journey is a fair bit slower. With the longer time to level, players were spending long periods of time where only one rarity of item was dropping. To combat this, we adjusted the level-over-level shift in item frequency to be more gradual for Normal, Legendary, and Rare Items.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Normal Items will continue dropping for longer while leveling.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Magic Items will more frequently have a bonus affix.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Rare Items will be rarer before Level 30.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Legendary Items will be rarer before Level 40, and rapidly increase in frequency after.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",The legendary rate for a Level 40 character in season 11 will be equivalent to the legendary rate for a level 25 character in season 10.,0,0,0,0,1,0,0,1
2.5.0,69713,"December 11, 2025",The legendary rate is unchanged for a Level 60 character.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Legendary Items have an additional Affix for a total of 4.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Killing the last Champion in a pack, or any Elite, will always drop equipment and gold, in addition to their standard reward chances.",0,0,0,0,1,0,0,1
2.5.0,69713,"December 11, 2025","In addition to dropping Gem Fragments, Monsters have a chance of dropping a level-appropriate Gem.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Altars of Lilith,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Altars of Lilith no longer grant permanent character rewards, such as stat increases or Paragon points.",1,1,0,0,0,0,0,2
2.5.0,69713,"December 11, 2025","Instead, discovering a statue for the first time will award a small amount of gem fragments, obols, and gold.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Material costs no longer scale with Item Power. Gold cost has remained unchanged.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Crafting Costs will generally never cost more than two types of crafting materials.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Eternal-only conversion recipes for legacy materials will no longer appear for seasonal character.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Added new recipes for converting Salvage Materials.,0,0,0,1,0,0,0,1
2.5.0,69713,"December 11, 2025",Enrich Scrap: Convert Rawhide and Iron Chunks into Veiled Crystals.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Refine Materials: Convert Veiled Crystals into Forgotten Souls or Legendary Salvage.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Material cost for Imprinting has been adjusted.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Rare: 5-10 Common Salvage (Iron Chunk, Silver Ore/Superior Leather, Rawhide), 3-7 Veiled Crystals, 0-3 Legendary Salvage (Abstruse Sigil/Baleful Fragment/Coiling Ward), and 5,000-200,000 gold.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Ancestral Legendary: 25 Common Salvage, 15 Veiled Crystals, 8 Legendary Salvage, 5 Forgotten Souls, and 325,000 gold.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Rare: 5 Veiled Crystals and 5,000-200,000 gold.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Ancestral Legendary: 5 Forgotten Souls and 1,000,000 gold.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Material cost for Enchanting has been adjusted.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Rare: 5-10 Common Salvage, 2-5 Veiled Crystals, and scaling (with re-rolls) gold.",0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025","Ancestral Legendary: 30 Common Salvage, 20 Veiled Crystals, 2 Legendary Salvage, 5 Forgotten Souls, and scaling(with re-rolls) gold.",0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",Rare: 10 Veiled Crystals and scaling (with re-rolls) gold.,0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",Ancestral Legendary: 10 Forgotten Souls and scaling (with re-rolls) gold.,0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",Yields for Item Salvage have been adjusted.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Salvaging a Rare item provides 1 Common Salvage (Iron Chunk, Silver Ore/Superior Leather, Rawhide) and 2 Veiled Crystals.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Salvaging an Ancestral Legendary Item provides 10 Common Salvage, 10 Veiled Crystals, and 10 Legendary Salvage (Abstruse Sigil/Baleful Fragment/Coiling Ward).",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Salvaging a Mythic Unique provides 100 Common Salvage, 100 Veiled Crystals, 100 Legendary Salvage, and a Resplendent Spark.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Salvaging a Rare item provides 5 Common Salvage and 2 Veiled Crystals.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Salvaging an Ancestral Legendary Item provides 5 Legendary Salvage and 1 Forgotten Soul.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Salvaging a Mythic Unique provides 1,000 legendary Salvage, 100 Forgotten Souls, and a Resplendent Spark.",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Tempering has been redesigned. Instead of randomly gaining an affix from the desired Temper Manual, any learned temper affix can be selected specifically and rolled onto the item.",1,0,0,0,1,0,0,2
2.5.0,69713,"December 11, 2025",The number of Temper rolls available on an item has changed.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Previous: 5 Tempers,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Now: 1 Temper,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Legendary and beyond,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Previous: 5 Tempers, plus one per Greater Affix.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Now: 3 Tempers, plus one per Greater Affix.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Scrolls of Restoration have been redesigned.,0,0,0,0,1,0,0,1
2.5.0,69713,"December 11, 2025","Scrolls of Restoration no longer restore all temper charges to an item. Instead, they restore 1 temper charge.",0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",There is no limit to the number of times a Scroll of Restoration can be used on an item.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Material cost for Tempering has been adjusted.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Rare: 10-25 Common Salvage and 2-5 Veiled Crystals.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Legendary: 10-25 Common Salvage, 2-10 Veiled Crystals, and 0-1 Legendary Salvage.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Ancestral Legendary: 40 Common Salvage, 15 Veiled Crystals, 2 Legendary Salvage, and 1 Forgotten Soul.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Rare: 25 Common Salvage and 5 Veiled Crystals.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Legendary: 15 Veiled Crystals and 5 Legendary Salvage.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Ancestral Legendary: 25 Legendary Salvage and 25 Forgotten Souls.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Masterworking has been redesigned. Items have a new stat, Refinement, which is displayed on the item tooltip.",0,0,0,1,1,0,0,2
2.5.0,69713,"December 11, 2025","Each time the player Masterworks an item, the refinement value of the item is increased by a random tunable amount (1-3%), up to a Max Refinement Threshold (20%).",1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Once at the cap, the item is considered Masterworked.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",The base properties of an item are scaled by Refinement at a 1:1 bonus.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",A Chest item with 100 armor,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Refinement 0% = 100 Armor,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Refinement 5% = 105 Armor,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Refinement 20% = 120 Armor,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",A Masterworked item can be refined one more time to upgrade an affix to a Greater Affix.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Players may re-roll the Masterworked Greater Affix by spending Neathiron, a returning resource to once again discover in Sanctuary.",1,0,0,0,0,0,0,1
